,repository_url,repository_name,created_at
3498,https://github.com/phus/gevent-redis,gevent-redis,2012-06-11 15:26:00
3501,https://github.com/redis/redis-rb,redis-rb,2012-06-11 15:46:56
3504,https://github.com/MSOpenTech/redis,redis,2012-06-11 17:07:29
3507,https://github.com/snc/SncRedisBundle,SncRedisBundle,2012-06-11 17:09:53
3510,https://github.com/nateware/redis-objects,redis-objects,2012-06-11 17:44:34
3513,https://github.com/goodspeedwang/ServiceStack.Redis,ServiceStack.Redis,2012-06-11 17:49:39
3516,https://github.com/mranney/node_redis,node_redis,2012-06-11 18:26:49
3519,https://github.com/whoahbot/dm-redis-adapter,dm-redis-adapter,2012-06-11 20:55:18
3522,https://github.com/vangberg/rack-session-redis,rack-session-redis,2012-06-11 22:45:57
3525,https://github.com/Zipp/redis_failover,redis_failover,2012-06-12 01:21:55
3528,https://github.com/debasishg/scala-redis,scala-redis,2012-06-12 03:04:27
3531,https://github.com/youngking/redis-shard,redis-shard,2012-06-12 08:06:20
3534,https://github.com/ryanlecompte/redis_failover,redis_failover,2012-06-12 12:00:29
3537,https://github.com/alphazero/Go-Redis,Go-Redis,2012-06-12 15:05:14
3540,https://github.com/codekitchen/redis-store,redis-store,2012-06-12 15:45:04
3543,https://github.com/rgl/redis,redis,2012-06-12 20:35:46
3546,https://github.com/antirez/redis,redis,2012-06-12 22:14:28
3549,https://github.com/debasishg/scala-redis,scala-redis,2012-06-13 00:29:36
3552,https://github.com/Zipp/redis_failover,redis_failover,2012-06-13 00:36:58
3555,https://github.com/huacnlee/redis-search,redis-search,2012-06-13 04:00:39
3558,https://github.com/tavisrudd/redis-clojure,redis-clojure,2012-06-13 07:26:02
3561,https://github.com/whoahbot/dm-redis-adapter,dm-redis-adapter,2012-06-13 07:43:09
3564,https://github.com/antirez/redis,redis,2012-06-13 07:53:37
3567,https://github.com/antirez/redis,redis,2012-06-13 08:11:14
3570,https://github.com/spullara/redis-protocol,redis-protocol,2012-06-13 08:49:02
3573,https://github.com/didip/bayes_on_redis,bayes_on_redis,2012-06-13 10:38:36
3576,https://github.com/andymccurdy/redis-py,redis-py,2012-06-13 10:57:37
3579,https://github.com/nicolasff/phpredis,phpredis,2012-06-13 12:40:40
3582,https://github.com/andymccurdy/redis-py,redis-py,2012-06-13 12:58:34
3585,https://github.com/nicolasff/phpredis,phpredis,2012-06-13 14:30:52
3588,https://github.com/sripathikrishnan/redis-rdb-tools,redis-rdb-tools,2012-06-13 14:34:31
3591,https://github.com/german/redis_orm,redis_orm,2012-06-13 16:22:08
3594,https://github.com/mloughran/em-hiredis,em-hiredis,2012-06-13 18:50:31
3597,https://github.com/lethain/Redis-Python-Datastructures,Redis-Python-Datastructures,2012-06-13 19:17:30
3600,https://github.com/pslacerda/dredis,dredis,2012-06-13 20:26:42
3603,https://github.com/agentzh/redis2-nginx-module,redis2-nginx-module,2012-06-13 22:31:13
3606,https://github.com/antirez/redis,redis,2012-06-14 00:52:57
3609,https://github.com/ryanlecompte/redis_failover,redis_failover,2012-06-14 01:07:36
3612,https://github.com/agentzh/lua-resty-redis,lua-resty-redis,2012-06-14 05:24:37
3614,https://github.com/wangmh/distr-redis,distr-redis,2012-06-14 07:43:01
3616,https://github.com/antirez/redis,redis,2012-06-14 08:34:35
3618,https://github.com/sebleier/django-redis-cache,django-redis-cache,2012-06-14 08:43:52
3620,https://github.com/andymccurdy/redis-py,redis-py,2012-06-14 09:34:32
3622,https://github.com/mranney/node_redis,node_redis,2012-06-14 11:06:50
3624,https://github.com/errorception/redis-lock,redis-lock,2012-06-14 12:55:37
3626,https://github.com/colinmollenhour/Cm_Cache_Backend_Redis,Cm_Cache_Backend_Redis,2012-06-14 14:56:41
3628,https://github.com/colinmollenhour/Cm_RedisSession,Cm_RedisSession,2012-06-14 14:57:16
3630,https://github.com/sreeix/redis-proxy,redis-proxy,2012-06-14 15:38:07
3632,https://github.com/antirez/redis,redis,2012-06-14 15:58:36
3634,https://github.com/shift/nagios-check-redis,nagios-check-redis,2012-06-14 17:51:22
3636,https://github.com/yuki24/fluent-plugin-redis,fluent-plugin-redis,2012-06-14 18:25:45
3638,https://github.com/carlos8f/haredis,haredis,2012-06-14 19:22:00
3640,https://github.com/leporo/tornado-redis,tornado-redis,2012-06-14 20:39:24
3642,https://github.com/kni/redis-sharding,redis-sharding,2012-06-15 03:04:57
3644,https://github.com/antirez/redis,redis,2012-06-15 03:36:35
3646,https://github.com/antirez/redis,redis,2012-06-15 04:29:39
3648,https://github.com/nicolasff/phpredis,phpredis,2012-06-15 10:00:30
3650,https://github.com/jodosha/redis-store,redis-store,2012-06-15 11:41:32
3652,https://github.com/antirez/redis,redis,2012-06-15 14:34:38
3654,https://github.com/example42/puppet-redis,puppet-redis,2012-06-15 15:09:52
3656,https://github.com/causes/mock_redis,mock_redis,2012-06-15 15:53:22
3658,https://github.com/leporo/tornado-redis,tornado-redis,2012-06-15 15:57:59
3660,https://github.com/andymccurdy/redis-py,redis-py,2012-06-15 16:55:11
3662,https://github.com/nicholasserra/django-simple-redis-admin,django-simple-redis-admin,2012-06-15 21:42:49
3664,https://github.com/jwelshiv/redis-ui,redis-ui,2012-06-16 05:52:10
3666,https://github.com/spullara/redis-protocol,redis-protocol,2012-06-16 09:44:24
3668,https://github.com/antirez/redis,redis,2012-06-16 13:01:35
3670,https://github.com/mloughran/em-hiredis,em-hiredis,2012-06-16 17:53:24
3672,https://github.com/antirez/redis,redis,2012-06-16 21:59:46
3674,https://github.com/Instagram/redis-faina,redis-faina,2012-06-17 06:01:19
3676,https://github.com/antirez/redis,redis,2012-06-17 06:51:05
3678,https://github.com/antirez/redis,redis,2012-06-17 07:22:30
3680,https://github.com/neophenix/Redis-hiredis,Redis-hiredis,2012-06-17 11:19:57
3682,https://github.com/craftgear/the-little-redis-book,the-little-redis-book,2012-06-17 17:13:48
3684,https://github.com/mranney/node_redis,node_redis,2012-06-17 19:48:28
3686,https://github.com/andymccurdy/redis-py,redis-py,2012-06-17 20:09:28
3688,https://github.com/Fewbytes/redis2-cookbook,redis2-cookbook,2012-06-17 20:58:10
3690,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-17 21:45:40
3692,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-17 22:33:05
3694,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-17 22:52:25
3696,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 00:04:12
3698,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 00:22:10
3700,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 00:43:57
3702,https://github.com/jimeh/redistat,redistat,2012-06-18 00:59:15
3704,https://github.com/jodosha/redis-store,redis-store,2012-06-18 01:03:14
3706,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 03:06:08
3708,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 03:36:16
3710,https://github.com/Instagram/redis-faina,redis-faina,2012-06-18 04:31:37
3712,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 04:33:30
3714,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 06:01:16
3716,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 07:01:35
3718,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 07:07:28
3720,https://github.com/martinrusev/django-redis-sessions,django-redis-sessions,2012-06-18 07:14:28
3722,https://github.com/jodosha/redis-store,redis-store,2012-06-18 08:00:00
3724,https://github.com/andymccurdy/redis-py,redis-py,2012-06-18 09:17:29
3726,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 09:47:36
3728,https://github.com/Instagram/redis-py,redis-py,2012-06-18 13:30:36
3730,https://github.com/Instagram/redis-faina,redis-faina,2012-06-18 13:31:34
3732,https://github.com/Instagram/redis,redis,2012-06-18 13:31:45
3734,https://github.com/Instagram/hiredis,hiredis,2012-06-18 13:40:09
3736,https://github.com/jdp/redisent,redisent,2012-06-18 13:42:47
3738,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 13:50:17
3740,https://github.com/jodosha/redis-store,redis-store,2012-06-18 15:10:36
3742,https://github.com/EverythingMe/kickass-redis,kickass-redis,2012-06-18 15:10:53
3744,https://github.com/ryanlecompte/redis_failover,redis_failover,2012-06-18 15:23:41
3746,https://github.com/agentzh/redis2-nginx-module,redis2-nginx-module,2012-06-18 15:48:14
3748,https://github.com/EverythingMe/kickass-redis,kickass-redis,2012-06-18 16:25:59
3750,https://github.com/SignalR/SignalR.Redis,SignalR.Redis,2012-06-18 16:31:18
3752,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 17:41:04
3754,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-18 20:40:24
3756,https://github.com/EverythingMe/kickass-redis,kickass-redis,2012-06-18 20:43:29
3758,https://github.com/antirez/redis-doc,redis-doc,2012-06-18 21:08:28
3760,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-19 02:39:20
3762,https://github.com/wooga/eredis,eredis,2012-06-19 03:20:01
3764,https://github.com/iamteem/redisco,redisco,2012-06-19 04:05:51
3766,https://github.com/andymccurdy/redis-py,redis-py,2012-06-19 04:14:17
3768,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-19 05:17:22
3770,https://github.com/simonrussell/redis-server-gem,redis-server-gem,2012-06-19 05:53:39
3772,https://github.com/wooga/eredis,eredis,2012-06-19 06:54:32
3774,https://github.com/mattmatt/redis-session-store,redis-session-store,2012-06-19 07:03:34
3776,https://github.com/fiorix/txredisapi,txredisapi,2012-06-19 07:17:08
3778,https://github.com/antirez/redis,redis,2012-06-19 08:41:12
3780,https://github.com/antirez/redis,redis,2012-06-19 09:05:05
3782,https://github.com/openshift/redis-openshift-example,redis-openshift-example,2012-06-19 09:17:23
3784,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-19 09:45:16
3786,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-19 09:49:30
3788,https://github.com/wooga/eredis,eredis,2012-06-19 12:00:35
3790,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-19 12:44:57
3792,https://github.com/antirez/redis,redis,2012-06-19 14:10:23
3794,https://github.com/redis/redis-rb,redis-rb,2012-06-19 16:23:08
3796,https://github.com/zenoss/ZenPacks.chudler.redis,ZenPacks.chudler.redis,2012-06-19 17:24:43
3798,https://github.com/alphazero/Go-Redis,Go-Redis,2012-06-19 17:31:22
3800,https://github.com/pavlobaron/log4j2redis,log4j2redis,2012-06-19 17:56:01
3802,https://github.com/debasishg/scala-redis,scala-redis,2012-06-19 18:37:33
3804,https://github.com/redis/redis-rb,redis-rb,2012-06-19 18:41:01
3806,https://github.com/joeferner/redis-commander,redis-commander,2012-06-19 19:47:07
3808,https://github.com/antirez/redis,redis,2012-06-19 19:55:02
3810,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-19 20:33:47
3812,https://github.com/MSOpenTech/redis,redis,2012-06-19 21:58:28
3814,https://github.com/andymccurdy/redis-py,redis-py,2012-06-19 22:14:11
3816,https://github.com/antirez/redis,redis,2012-06-20 04:05:10
3818,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-20 06:10:31
3820,https://github.com/salimane/redis-tools,redis-tools,2012-06-20 09:24:57
3822,https://github.com/jodosha/redis-store,redis-store,2012-06-20 09:38:25
3824,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-20 11:47:41
3826,https://github.com/antirez/redis,redis,2012-06-20 11:48:27
3828,https://github.com/causes/mock_redis,mock_redis,2012-06-20 13:46:04
3830,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2012-06-20 14:29:32
3832,https://github.com/bluerail/redis-centos,redis-centos,2012-06-20 16:11:03
3834,https://github.com/ukko/phpredis-phpdoc,phpredis-phpdoc,2012-06-20 16:12:32
3836,https://github.com/nfarring/redisrpc,redisrpc,2012-06-20 17:02:40
3838,https://github.com/nicolasff/phpredis,phpredis,2012-06-20 17:17:50
3840,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2012-06-20 19:40:52
3842,https://github.com/andymccurdy/redis-py,redis-py,2012-06-21 03:16:29
3844,https://github.com/MSOpenTech/redis,redis,2012-06-21 03:57:57
3846,https://github.com/pedro/redis-store-rails2,redis-store-rails2,2012-06-21 04:22:41
3848,https://github.com/ctrabold/chef-redis,chef-redis,2012-06-21 10:22:31
3850,https://github.com/askoudros/chef-redis,chef-redis,2012-06-21 10:22:42
3852,https://github.com/andymccurdy/redis-py,redis-py,2012-06-21 12:32:37
3854,https://github.com/MirkoRossini/django-redis-engine,django-redis-engine,2012-06-21 12:58:25
3856,https://github.com/errorception/redis-lock,redis-lock,2012-06-21 13:52:17
3858,https://github.com/nrk/predis,predis,2012-06-21 14:32:10
3860,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-21 15:34:47
3862,https://github.com/tkral/play-redis,play-redis,2012-06-21 18:11:56
3864,https://github.com/mranney/node_redis,node_redis,2012-06-21 19:22:35
3866,https://github.com/jodosha/redis-store,redis-store,2012-06-21 19:31:58
3868,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-21 19:51:14
3870,https://github.com/antirez/redis,redis,2012-06-21 20:37:48
3872,https://github.com/causes/redis-centos,redis-centos,2012-06-21 21:56:22
3874,https://github.com/mranney/node_redis,node_redis,2012-06-21 22:30:48
3876,https://github.com/Contiamo/redis-store,redis-store,2012-06-21 23:57:15
3878,https://github.com/antirez/redis,redis,2012-06-22 00:19:39
3880,https://github.com/lamby/pkg-redis,pkg-redis,2012-06-22 01:53:12
3882,https://github.com/alphazero/Go-Redis,Go-Redis,2012-06-22 03:26:19
3884,https://github.com/causes/mock_redis,mock_redis,2012-06-22 07:08:29
3886,https://github.com/bumptech/redis-haskell,redis-haskell,2012-06-22 07:15:56
3888,https://github.com/antirez/redis-doc,redis-doc,2012-06-22 08:06:12
3890,https://github.com/andymccurdy/redis-py,redis-py,2012-06-22 10:57:12
3892,https://github.com/mranney/node_redis,node_redis,2012-06-22 13:03:30
3894,https://github.com/antirez/redis,redis,2012-06-22 13:21:10
3896,https://github.com/ServiceStack/ServiceStack.Redis,ServiceStack.Redis,2012-06-22 14:12:53
3898,https://github.com/mercadolibre/node_redis,node_redis,2012-06-22 14:55:42
3900,https://github.com/andymccurdy/redis-py,redis-py,2012-06-22 15:16:53
3902,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-22 20:02:50
3904,https://github.com/redis/redis-rb,redis-rb,2012-06-22 20:32:19
3906,https://github.com/jodosha/redis-store,redis-store,2012-06-22 23:09:17
3908,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-23 00:34:33
3910,https://github.com/antirez/redis,redis,2012-06-23 03:32:09
3912,https://github.com/Jud/PassiveRedis,PassiveRedis,2012-06-23 08:30:36
3914,https://github.com/defunkt/redis-namespace,redis-namespace,2012-06-23 08:35:58
3916,https://github.com/cantina/amino-driver-redis,amino-driver-redis,2012-06-23 08:55:57
3918,https://github.com/sorensen/backbone-redis,backbone-redis,2012-06-23 09:25:51
3920,https://github.com/pgte/banzai-redis,banzai-redis,2012-06-23 09:28:43
3922,https://github.com/jdc0589/bogart-session-redis,bogart-session-redis,2012-06-23 09:45:35
3924,https://github.com/andymccurdy/redis-py,redis-py,2012-06-23 10:16:20
3926,https://github.com/mhemesath/connect-heroku-redis,connect-heroku-redis,2012-06-23 10:49:58
3928,https://github.com/ariofrio/derby-redis-url,derby-redis-url,2012-06-23 11:38:10
3930,https://github.com/hdachev/fakeredis,fakeredis,2012-06-23 12:36:13
3932,https://github.com/sebleier/django-redis-cache,django-redis-cache,2012-06-23 13:24:12
3934,https://github.com/carlos8f/haredis,haredis,2012-06-23 13:39:16
3936,https://github.com/stephanepericat/hookio-redis,hookio-redis,2012-06-23 13:49:52
3938,https://github.com/smulube/hook.io-redis-client,hook.io-redis-client,2012-06-23 13:49:58
3940,https://github.com/mranney/node_redis,node_redis,2012-06-23 14:03:01
3942,https://github.com/iriscouch/iris-redis,iris-redis,2012-06-23 14:17:45
3944,https://github.com/fictorial/redis-node-client,redis-node-client,2012-06-23 19:36:33
3946,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-23 21:24:14
3948,https://github.com/saschagehlich/node-redis-monitor,node-redis-monitor,2012-06-24 00:22:53
3950,https://github.com/mitnal/redisio,redisio,2012-06-24 01:14:19
3952,https://github.com/saschagehlich/node-redis-monitor,node-redis-monitor,2012-06-24 01:44:03
3954,https://github.com/antirez/redis,redis,2012-06-24 02:31:52
3956,https://github.com/mranney/node_redis,node_redis,2012-06-24 02:50:58
3958,https://github.com/lp/redis-keyspace,redis-keyspace,2012-06-24 02:51:45
3960,https://github.com/bnoguchi/redis-node,redis-node,2012-06-24 02:52:09
3962,https://github.com/igo/redis2json,redis2json,2012-06-24 02:52:38
3964,https://github.com/semipermeable/redis-objects,redis-objects,2012-06-24 03:11:51
3966,https://github.com/saschagehlich/node-redis-monitor,node-redis-monitor,2012-06-24 04:10:25
3968,https://github.com/antirez/redis,redis,2012-06-24 05:57:11
3970,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-24 09:00:50
3972,https://github.com/debasishg/scala-redis,scala-redis,2012-06-24 10:49:47
3974,https://github.com/joshmarshall/toredis,toredis,2012-06-24 10:53:50
3976,https://github.com/mitnal/redisio,redisio,2012-06-24 16:38:32
3978,https://github.com/example42/puppet-redis,puppet-redis,2012-06-25 00:17:36
3980,https://github.com/rediscookbook/rediscookbook,rediscookbook,2012-06-25 02:56:05
3982,https://github.com/uggedal/puppet-module-redis,puppet-module-redis,2012-06-25 03:18:23
3984,https://github.com/nicolasff/phpredis,phpredis,2012-06-25 03:39:55
3986,https://github.com/nrk/predis,predis,2012-06-25 03:41:55
3988,https://github.com/antirez/redis,redis,2012-06-25 04:19:42
3990,https://github.com/zvozin/Wasabi-Redis,Wasabi-Redis,2012-06-25 04:52:00
3992,https://github.com/sripathikrishnan/redis-doc,redis-doc,2012-06-25 07:42:17
3994,https://github.com/antirez/redis,redis,2012-06-25 08:03:49
3996,https://github.com/kumarnitin/RedisLive,RedisLive,2012-06-25 10:53:45
3998,https://github.com/99designs/redisent,redisent,2012-06-25 11:14:39
