is_data_statistics,repo,terms,url
True,renatoalencar/name-the-shell,name the shell,http://github.com/renatoalencar/name-the-shell
True,dallasgtug/providersexample,providersexample,http://github.com/dallasgtug/providersexample
True,neilmonroe/bootstrap-datepicker,bootstrap datepicker,http://github.com/neilmonroe/bootstrap-datepicker
True,vonkristoff/backbone-requirejs-template,backbone requirejs template,http://github.com/vonkristoff/backbone-requirejs-template
True,zelialex/mobile-samples,mobile samples,http://github.com/zelialex/mobile-samples
True,danwsooriginal/gbaemu4ds,gbaemu4ds,http://github.com/danwsooriginal/gbaemu4ds
True,jxck/socket.io.chat-sample,socket io chat sample,http://github.com/jxck/socket.io.chat-sample
True,krahman/bootstrap-timepicker,bootstrap timepicker,http://github.com/krahman/bootstrap-timepicker
True,cmurtheepic/game-workspace,game workspace,http://github.com/cmurtheepic/game-workspace
True,sravantik/example1,example1,http://github.com/sravantik/example1
True,catcoache/jquery-live-form-validation-for-twitter-bootstrap-example,jquery live form validation for twitter bootstrap example,http://github.com/catcoache/jquery-live-form-validation-for-twitter-bootstrap-example
True,zparta/teeworlds-server-manager,teeworlds server manager,http://github.com/zparta/teeworlds-server-manager
True,sweepingmonk123/sweepingmonk_repo1,sweepingmonk repo1,http://github.com/sweepingmonk123/sweepingmonk_repo1
True,jcruizg/sdm-examples,sdm examples,http://github.com/jcruizg/sdm-examples
True,arta19047/mobile-samples,mobile samples,http://github.com/arta19047/mobile-samples
True,jiucai/mha4mysql-manager,mha4mysql manager,http://github.com/jiucai/mha4mysql-manager
True,perish/sample_app,sample app,http://github.com/perish/sample_app
True,taeyoun99/sample_app,sample app,http://github.com/taeyoun99/sample_app
True,jstowe3/sample_code,sample code,http://github.com/jstowe3/sample_code
True,clover/example-server,example server,http://github.com/clover/example-server
True,epicwestern/pokergames,pokergames,http://github.com/epicwestern/pokergames
True,betht1220/pivotal-samples,pivotal samples,http://github.com/betht1220/pivotal-samples
True,constantinospaligiannis/simple_app,simple app,http://github.com/constantinospaligiannis/simple_app
True,mahlerfive/projecteuler,projecteuler,http://github.com/mahlerfive/projecteuler
True,azraq27/epi,epi,http://github.com/azraq27/epi
True,rotoudjimaye/samples,samples,http://github.com/rotoudjimaye/samples
True,higanworks/heroku_cuucmber_example,heroku cuucmber example,http://github.com/higanworks/heroku_cuucmber_example
True,igorokr/android-swipelistview-sample,android swipelistview sample,http://github.com/igorokr/android-swipelistview-sample
True,mjwong/sample_app,sample app,http://github.com/mjwong/sample_app
True,carlossosa/dbf-manager,dbf manager,http://github.com/carlossosa/dbf-manager
True,tpltnt/pybitmessage,pybitmessage,http://github.com/tpltnt/pybitmessage
True,mikesager/streamio-ffmpeg,streamio ffmpeg,http://github.com/mikesager/streamio-ffmpeg
True,antix-linux/mepis-installer,mepis installer,http://github.com/antix-linux/mepis-installer
True,mrtn/nodejs_livetracking,nodejs livetracking,http://github.com/mrtn/nodejs_livetracking
True,sivamaniooty/mathematica-intellij-plugin,mathematica intellij plugin,http://github.com/sivamaniooty/mathematica-intellij-plugin
True,anuragvardhan/exploreairmobile,exploreairmobile,http://github.com/anuragvardhan/exploreairmobile
True,ramdhanchoudhary/pctoastmessage,pctoastmessage,http://github.com/ramdhanchoudhary/pctoastmessage
True,sashich/synergy,synergy,http://github.com/sashich/synergy
True,toru5562/sample,sample,http://github.com/toru5562/sample
True,kyhoolee/lucene-example,lucene example,http://github.com/kyhoolee/lucene-example
True,yayadrian/nodejs-express-mongoose-demo,nodejs express mongoose demo,http://github.com/yayadrian/nodejs-express-mongoose-demo
True,mailmahee/finagle,finagle,http://github.com/mailmahee/finagle
True,theclabs/webworks-community-samples,webworks community samples,http://github.com/theclabs/webworks-community-samples
True,explorer-coder-vj/cw-android,cw android,http://github.com/explorer-coder-vj/cw-android
True,sashahilton00/html5-realtime-activity-streams,html5 realtime activity streams,http://github.com/sashahilton00/html5-realtime-activity-streams
True,jackchen007/pixelkit-bootstrap-ui-kits,pixelkit bootstrap ui kits,http://github.com/jackchen007/pixelkit-bootstrap-ui-kits
True,claytical/ofxcollectionview-example,ofxcollectionview example,http://github.com/claytical/ofxcollectionview-example
True,castaneai/nontan,nontan,http://github.com/castaneai/nontan
True,gwchamb/shard_manager,shard manager,http://github.com/gwchamb/shard_manager
True,sayen/mobile-samples,mobile samples,http://github.com/sayen/mobile-samples
True,aledsage/jclouds,jclouds,http://github.com/aledsage/jclouds
True,marcinwasowski/aa_examples,aa examples,http://github.com/marcinwasowski/aa_examples
True,gilbertw1/rxplay-example,rxplay example,http://github.com/gilbertw1/rxplay-example
True,rafamvc/jquery-timepicker-rails,jquery timepicker rails,http://github.com/rafamvc/jquery-timepicker-rails
True,butifanu89/component-explorer,component explorer,http://github.com/butifanu89/component-explorer
True,patrickneubauer/sample-libraries,sample libraries,http://github.com/patrickneubauer/sample-libraries
True,tompearson/nodejs-proxy,nodejs proxy,http://github.com/tompearson/nodejs-proxy
True,hideki-a/gulp-sample,gulp sample,http://github.com/hideki-a/gulp-sample
True,inprivilas/the-stand-free-download,the stand free download,http://github.com/inprivilas/the-stand-free-download
True,tianshanxuester/androidlistviewsample,androidlistviewsample,http://github.com/tianshanxuester/androidlistviewsample
True,jhamrick/gaussian_processes,gaussian processes,http://github.com/jhamrick/gaussian_processes
True,pdunnavant/meteor-example,meteor example,http://github.com/pdunnavant/meteor-example
True,rymizuki/mobacon-perl-sample,mobacon perl sample,http://github.com/rymizuki/mobacon-perl-sample
True,dmullin/sample_app,sample app,http://github.com/dmullin/sample_app
True,nagisasaka/instruments-ghost-play,instruments ghost play,http://github.com/nagisasaka/instruments-ghost-play
True,ratwix/phototwixnodejs,phototwixnodejs,http://github.com/ratwix/phototwixnodejs
True,nishikawasasaki/dots,dots,http://github.com/nishikawasasaki/dots
True,benmathes/wtf-do-i-do,wtf do i do,http://github.com/benmathes/wtf-do-i-do
True,anjand/sample_app,sample app,http://github.com/anjand/sample_app
True,jlertle/sublimetext-nodejs,sublimetext nodejs,http://github.com/jlertle/sublimetext-nodejs
True,anthonylamantia/windows-phone-7-push-notification-sample-all,windows phone 7 push notification sample all,http://github.com/anthonylamantia/windows-phone-7-push-notification-sample-all
True,michaelkitson/bletchley,bletchley,http://github.com/michaelkitson/bletchley
True,npmcomponent/triagens-arangodb-nodejs,triagens arangodb nodejs,http://github.com/npmcomponent/triagens-arangodb-nodejs
True,aijko/aijko-widgetimagechooserexample,aijko widgetimagechooserexample,http://github.com/aijko/aijko-widgetimagechooserexample
True,pragi/redirection_simulation,redirection simulation,http://github.com/pragi/redirection_simulation
True,missexplora/sample_app,sample app,http://github.com/missexplora/sample_app
True,epictetus/xblwatcher,xblwatcher,http://github.com/epictetus/xblwatcher
True,stanni/ryjs,ryjs,http://github.com/stanni/ryjs
True,todun/web-related-examples,web related examples,http://github.com/todun/web-related-examples
True,freshbreeze/moodle_themes_standard-fluid,moodle themes standard fluid,http://github.com/freshbreeze/moodle_themes_standard-fluid
True,rporres/net-ldap-server-test,net ldap server test,http://github.com/rporres/net-ldap-server-test
True,airlab-polimi/robocom,robocom,http://github.com/airlab-polimi/robocom
True,jyjmrlk/shadowsocks-nodejs,shadowsocks nodejs,http://github.com/jyjmrlk/shadowsocks-nodejs
True,fcwu/example-android-challenge,example android challenge,http://github.com/fcwu/example-android-challenge
True,rupsray/railscasts-episodes,railscasts episodes,http://github.com/rupsray/railscasts-episodes
True,johnkeeping/chpersroot,chpersroot,http://github.com/johnkeeping/chpersroot
True,swathibheemarti/inventorymanagement,inventorymanagement,http://github.com/swathibheemarti/inventorymanagement
True,nagisa/django-localflavor-lt,django localflavor lt,http://github.com/nagisa/django-localflavor-lt
True,ty3uk/jass-plus-plus,jass plus plus,http://github.com/ty3uk/jass-plus-plus
True,noah-freitas/html5-examples,html5 examples,http://github.com/noah-freitas/html5-examples
True,protonss/spring-data-solr-examples,spring data solr examples,http://github.com/protonss/spring-data-solr-examples
True,ohsugi/sampleproject,sampleproject,http://github.com/ohsugi/sampleproject
True,bartlomiejskwira/sample_app,sample app,http://github.com/bartlomiejskwira/sample_app
True,michaelbaker/dynamic-linking-example,dynamic linking example,http://github.com/michaelbaker/dynamic-linking-example
True,davesters81/heroku-buildpack-nodejs-grunt-compass,heroku buildpack nodejs grunt compass,http://github.com/davesters81/heroku-buildpack-nodejs-grunt-compass
True,patelbhavin27/ch3_sample_app,ch3 sample app,http://github.com/patelbhavin27/ch3_sample_app
True,fabiocerqueira/djstatic_example,djstatic example,http://github.com/fabiocerqueira/djstatic_example
True,orangeblock/geordi,geordi,http://github.com/orangeblock/geordi
True,gnuckorg/dasearchclientbundle,dasearchclientbundle,http://github.com/gnuckorg/dasearchclientbundle
True,gnusosa/docker,docker,http://github.com/gnusosa/docker
True,skinivfidlea/download-the-ghost-writer-epub-ebook-app,download the ghost writer epub ebook app,http://github.com/skinivfidlea/download-the-ghost-writer-epub-ebook-app
True,albatorv/solid-explorer-public,solid explorer public,http://github.com/albatorv/solid-explorer-public
True,srleberic/arquillian-examples,arquillian examples,http://github.com/srleberic/arquillian-examples
True,anagav/hadoop-common,hadoop common,http://github.com/anagav/hadoop-common
True,linjubaby/sample,sample,http://github.com/linjubaby/sample
True,grnt426/lemonadestand,lemonadestand,http://github.com/grnt426/lemonadestand
True,ahmedaboemera/buffermanager,buffermanager,http://github.com/ahmedaboemera/buffermanager
True,sjwest/learning-rails-sample-app,learning rails sample app,http://github.com/sjwest/learning-rails-sample-app
True,rajees4urs/distanceprogram,distanceprogram,http://github.com/rajees4urs/distanceprogram
True,srossan/sample_app,sample app,http://github.com/srossan/sample_app
True,samplesizeofone/fmt,fmt,http://github.com/samplesizeofone/fmt
True,senfo/bootstrap-datetimepicker,bootstrap datetimepicker,http://github.com/senfo/bootstrap-datetimepicker
True,wmorgan85/assassin,assassin,http://github.com/wmorgan85/assassin
True,yogev77/yswebimagepicker,yswebimagepicker,http://github.com/yogev77/yswebimagepicker
True,mewilson7/sample_app,sample app,http://github.com/mewilson7/sample_app
True,tugberkugurlu/dotnetsamples,dotnetsamples,http://github.com/tugberkugurlu/dotnetsamples
True,epictetus/isteveforperl,isteveforperl,http://github.com/epictetus/isteveforperl
True,mavburewala/vending-machine-simulation,vending machine simulation,http://github.com/mavburewala/vending-machine-simulation
True,jamesclebio/bootstrap-timepicker,bootstrap timepicker,http://github.com/jamesclebio/bootstrap-timepicker
True,roachhd/sample-facebook-api,sample facebook api,http://github.com/roachhd/sample-facebook-api
True,pandapaul/badmetronome,badmetronome,http://github.com/pandapaul/badmetronome
True,enlightenagency/code-snips-css,code snips css,http://github.com/enlightenagency/code-snips-css
True,joshelkin/week2,week2,http://github.com/joshelkin/week2
True,rpawel/phaas,phaas,http://github.com/rpawel/phaas
True,solutionyogi/dapper-dot-net,dapper dot net,http://github.com/solutionyogi/dapper-dot-net
True,gausshacker/c_exercises,c exercises,http://github.com/gausshacker/c_exercises
True,dutchspawn/wd4_hanze-ronald-sean,wd4 hanze ronald sean,http://github.com/dutchspawn/wd4_hanze-ronald-sean
True,fivetanley/pandas,pandas,http://github.com/fivetanley/pandas
True,aosplus/packages_providers_telephonyprovider,packages providers telephonyprovider,http://github.com/aosplus/packages_providers_telephonyprovider
True,stanislav-dvorscak/jira-dvcs-test,jira dvcs test,http://github.com/stanislav-dvorscak/jira-dvcs-test
True,weblinia/instantcard-web,instantcard web,http://github.com/weblinia/instantcard-web
True,soapdog/impactplusplus,impactplusplus,http://github.com/soapdog/impactplusplus
True,fishbeyond/projectmanagement,projectmanagement,http://github.com/fishbeyond/projectmanagement
True,wenyaochang/sample_app,sample app,http://github.com/wenyaochang/sample_app
True,alexisdereyes/thearcticorange,thearcticorange,http://github.com/alexisdereyes/thearcticorange
True,mervekeles/messagee-workshop,messagee workshop,http://github.com/mervekeles/messagee-workshop
True,yahoo/yui-istanbul,yui istanbul,http://github.com/yahoo/yui-istanbul
True,sassybat/demo_app,demo app,http://github.com/sassybat/demo_app
True,simulanics/module_dutchtools,module dutchtools,http://github.com/simulanics/module_dutchtools
True,damiancarrillo/bypass-core,bypass core,http://github.com/damiancarrillo/bypass-core
True,charys/sample_app,sample app,http://github.com/charys/sample_app
True,sargovindan/jsf2-spring3-example-the-registration-app,jsf2 spring3 example the registration app,http://github.com/sargovindan/jsf2-spring3-example-the-registration-app
True,appleuser/sproutcore-samples,sproutcore samples,http://github.com/appleuser/sproutcore-samples
True,davidbuenonnoleto/phonegap-explorer,phonegap explorer,http://github.com/davidbuenonnoleto/phonegap-explorer
True,maxgarvey/python_ldap_stuff,python ldap stuff,http://github.com/maxgarvey/python_ldap_stuff
True,phongsi/euler_clojure,euler clojure,http://github.com/phongsi/euler_clojure
True,hamzaayari/sample_app,sample app,http://github.com/hamzaayari/sample_app
True,bahrie127/rest-server-sample-php,rest server sample php,http://github.com/bahrie127/rest-server-sample-php
True,deepakprasanna/scalaplaysampleapp,scalaplaysampleapp,http://github.com/deepakprasanna/scalaplaysampleapp
True,hitchpy/fastcsvsample,fastcsvsample,http://github.com/hitchpy/fastcsvsample
True,gizumo/listmanager,listmanager,http://github.com/gizumo/listmanager
True,bemurphy/messagepub-erlang,messagepub erlang,http://github.com/bemurphy/messagepub-erlang
True,skutti/sample_app,sample app,http://github.com/skutti/sample_app
True,michalkleiner/phpsass,phpsass,http://github.com/michalkleiner/phpsass
