is_editors,repo,terms,url
True,coldsoul/emacs-configs,emacs configs,http://github.com/coldsoul/emacs-configs
True,vinci18/verseemulator,verseemulator,http://github.com/vinci18/verseemulator
True,billyren/movielens-resys,movielens resys,http://github.com/billyren/movielens-resys
True,stampf/sample_app,sample app,http://github.com/stampf/sample_app
True,pfernandez/visualsynth,visualsynth,http://github.com/pfernandez/visualsynth
True,mwm5342/sample_app,sample app,http://github.com/mwm5342/sample_app
True,andbroby/vimconf,vimconf,http://github.com/andbroby/vimconf
True,victorknust/filesystem,filesystem,http://github.com/victorknust/filesystem
True,xela7/django-ckeditor,django ckeditor,http://github.com/xela7/django-ckeditor
True,tummykung/sample_app,sample app,http://github.com/tummykung/sample_app
True,atomidata/django-private-files,django private files,http://github.com/atomidata/django-private-files
True,sakyamuni/android_device_oppo_find5,android device oppo find5,http://github.com/sakyamuni/android_device_oppo_find5
True,lukaspili/urlimageviewhelper,urlimageviewhelper,http://github.com/lukaspili/urlimageviewhelper
True,kalmaceta/vim-ruby,vim ruby,http://github.com/kalmaceta/vim-ruby
True,biglolbr/terrariviewer,terrariviewer,http://github.com/biglolbr/terrariviewer
True,kumikoda/money,money,http://github.com/kumikoda/money
True,dextervip/browsermob-proxy,browsermob proxy,http://github.com/dextervip/browsermob-proxy
True,cocoalab/spuserresizableview,spuserresizableview,http://github.com/cocoalab/spuserresizableview
True,vinqon/rhaddressbook,rhaddressbook,http://github.com/vinqon/rhaddressbook
True,visdesk/cassandra-ec2,cassandra ec2,http://github.com/visdesk/cassandra-ec2
True,zuantianyang/spf13-vim,spf  vim,http://github.com/zuantianyang/spf13-vim
True,makinacorpus/github-pages-editor,github pages editor,http://github.com/makinacorpus/github-pages-editor
True,cosomod/liquidcm_devicetree,liquidcm devicetree,http://github.com/cosomod/liquidcm_devicetree
True,devilcm3/django-geo,django geo,http://github.com/devilcm3/django-geo
True,danielsdeleo/cynical,cynical,http://github.com/danielsdeleo/cynical
True,theevocater/thrift.vim,thrift vim,http://github.com/theevocater/thrift.vim
True,smileoa/home,home,http://github.com/smileoa/home
True,philz-cwm6/android_device_zte_nex,android device zte nex,http://github.com/philz-cwm6/android_device_zte_nex
True,jheintz/sample-riak-testing,sample riak testing,http://github.com/jheintz/sample-riak-testing
True,samagostar/webgate-powerful-exchange-system,webgate powerful exchange system,http://github.com/samagostar/webgate-powerful-exchange-system
True,josippranjic/vimconf,vimconf,http://github.com/josippranjic/vimconf
True,rloveking/ruby-on-rails-tutorial--hartl--sample_app,ruby on rails tutorial  hartl  sample app,http://github.com/rloveking/ruby-on-rails-tutorial--hartl--sample_app
True,brunns/government-service-design-manual,government service design manual,http://github.com/brunns/government-service-design-manual
True,catchen/notepad,notepad,http://github.com/catchen/notepad
True,texanvilln56/not-sure,not sure,http://github.com/texanvilln56/not-sure
True,simonthomsen/swrevealviewcontroller,swrevealviewcontroller,http://github.com/simonthomsen/swrevealviewcontroller
True,udoprog/dotvim,dotvim,http://github.com/udoprog/dotvim
True,lucky1/sample_app,sample app,http://github.com/lucky1/sample_app
True,jsuich/karmaville,karmaville,http://github.com/jsuich/karmaville
True,johnaa123/prusamendel,prusamendel,http://github.com/johnaa123/prusamendel
True,newatv2user/plugin.video.nepalivideos,plugin video nepalivideos,http://github.com/newatv2user/plugin.video.nepalivideos
True,sethroot/virtualenvwrapper.configvar,virtualenvwrapper configvar,http://github.com/sethroot/virtualenvwrapper.configvar
True,project20/github_review,github review,http://github.com/project20/github_review
True,livefyre/view,view,http://github.com/livefyre/view
True,travisdahl/cmt,cmt,http://github.com/travisdahl/cmt
True,mvied/wordpress-https,wordpress https,http://github.com/mvied/wordpress-https
True,antivicarious/spoon-knife,spoon knife,http://github.com/antivicarious/spoon-knife
True,rsanchez/ckeditor-oembed-plugin,ckeditor oembed plugin,http://github.com/rsanchez/ckeditor-oembed-plugin
True,sonald/qemacs,qemacs,http://github.com/sonald/qemacs
True,dashkb/base16-vim,base  vim,http://github.com/dashkb/base16-vim
True,leonkuijf/eersterepository,eersterepository,http://github.com/leonkuijf/eersterepository
True,samkeen/spot,spot,http://github.com/samkeen/spot
True,leoatadvance/json-js,json js,http://github.com/leoatadvance/json-js
True,igzjavierperez/flight,flight,http://github.com/igzjavierperez/flight
True,setrofim/vimsetup,vimsetup,http://github.com/setrofim/vimsetup
True,vibragiel/django-taggit,django taggit,http://github.com/vibragiel/django-taggit
True,rgravina/soa-example,soa example,http://github.com/rgravina/soa-example
True,guzenyin/cyrtextview,cyrtextview,http://github.com/guzenyin/cyrtextview
True,g-un--/servicestack,servicestack,http://github.com/g-un--/servicestack
True,webcollection/visualization,visualization,http://github.com/webcollection/visualization
True,alantsai/mvcsitemapproviderdemo,mvcsitemapproviderdemo,http://github.com/alantsai/mvcsitemapproviderdemo
True,hunkqi/vimrc,vimrc,http://github.com/hunkqi/vimrc
True,aniketpol/websitedesign-samples,websitedesign samples,http://github.com/aniketpol/websitedesign-samples
True,larvalabs/dmactivityinstagram,dmactivityinstagram,http://github.com/larvalabs/dmactivityinstagram
True,davidb/stats_http_access,stats http access,http://github.com/davidb/stats_http_access
True,devinmcinnis/foundation,foundation,http://github.com/devinmcinnis/foundation
True,victorbls/test-rep,test rep,http://github.com/victorbls/test-rep
True,andrejpavlovic/xpathjs,xpathjs,http://github.com/andrejpavlovic/xpathjs
True,mdlavin/emacs-config,emacs config,http://github.com/mdlavin/emacs-config
True,davidandreoletti/tmux.sh,tmux sh,http://github.com/davidandreoletti/tmux.sh
True,joelevering/git-with-it,git with it,http://github.com/joelevering/git-with-it
True,dragonvirus/rida,rida,http://github.com/dragonvirus/rida
True,stephankaag/visualsearch,visualsearch,http://github.com/stephankaag/visualsearch
True,angel-kulikov/textmate,textmate,http://github.com/angel-kulikov/textmate
True,techmik/android_device_motorola_morrison,android device motorola morrison,http://github.com/techmik/android_device_motorola_morrison
True,fanyongkun/android_kernel_samsung_latona,android kernel samsung latona,http://github.com/fanyongkun/android_kernel_samsung_latona
True,amit19539/samples,samples,http://github.com/amit19539/samples
True,laxvid/intermine,intermine,http://github.com/laxvid/intermine
True,ivanscher/bb10-webworks-samples,bb  webworks samples,http://github.com/ivanscher/bb10-webworks-samples
True,virtualmaster/sensu-community-plugins,sensu community plugins,http://github.com/virtualmaster/sensu-community-plugins
True,vincetran/tpp,tpp,http://github.com/vincetran/tpp
True,david-phillips/microdatarecipes-site,microdatarecipes site,http://github.com/david-phillips/microdatarecipes-site
True,gnpkrish/vim-python-ide,vim python ide,http://github.com/gnpkrish/vim-python-ide
True,davidells/tincanjava,tincanjava,http://github.com/davidells/tincanjava
True,charlienance/monodroid-samples,monodroid samples,http://github.com/charlienance/monodroid-samples
True,tchajed/v8,v8,http://github.com/tchajed/v8
True,kelvinhammond/python-weed,python weed,http://github.com/kelvinhammond/python-weed
True,vinivendra/canoa1,canoa1,http://github.com/vinivendra/canoa1
True,rsmn-org/emacs-config,emacs config,http://github.com/rsmn-org/emacs-config
True,vikey5210000/jsgen,jsgen,http://github.com/vikey5210000/jsgen
True,thorstel/mango.vim,mango vim,http://github.com/thorstel/mango.vim
True,shinohane/vimrc,vimrc,http://github.com/shinohane/vimrc
True,javigomez/jrush,jrush,http://github.com/javigomez/jrush
True,ywlaw/sensample,sensample,http://github.com/ywlaw/sensample
True,alivira/datacomparisonutility,datacomparisonutility,http://github.com/alivira/datacomparisonutility
True,xavinux/mcompositor,mcompositor,http://github.com/xavinux/mcompositor
True,tariknz/aivi,aivi,http://github.com/tariknz/aivi
True,vincegithub/pyload-android,pyload android,http://github.com/vincegithub/pyload-android
True,kevm1988/kevintest,kevintest,http://github.com/kevm1988/kevintest
True,diola/openssl-pkcs11-samples,openssl pkcs  samples,http://github.com/diola/openssl-pkcs11-samples
True,dustturawi/free-the-devil-who-tamed-her-pps-ebook-gutenberg,free the devil who tamed her pps ebook gutenberg,http://github.com/dustturawi/free-the-devil-who-tamed-her-pps-ebook-gutenberg
True,oysteinkrog/vsvim,vsvim,http://github.com/oysteinkrog/vsvim
True,vinacode/superputty,superputty,http://github.com/vinacode/superputty
True,khalidelsayed/twoway-view,twoway view,http://github.com/khalidelsayed/twoway-view
True,gregschoen/sublimetext-plugins,sublimetext plugins,http://github.com/gregschoen/sublimetext-plugins
True,kevinicus/arduino-wifly,arduino wifly,http://github.com/kevinicus/arduino-wifly
True,twymer/jedi-vim,jedi vim,http://github.com/twymer/jedi-vim
True,vitamin/testpy,testpy,http://github.com/vitamin/testpy
True,shenduos/android_packages_providers_telephonyprovider,android packages providers telephonyprovider,http://github.com/shenduos/android_packages_providers_telephonyprovider
True,vikjo/bravalla-rfid-lottery,bravalla rfid lottery,http://github.com/vikjo/bravalla-rfid-lottery
True,jusplayinmybass/visual-frameworks-assignment-2,visual frameworks assignment 2,http://github.com/jusplayinmybass/visual-frameworks-assignment-2
True,jetsky0/vision,vision,http://github.com/jetsky0/vision
True,hyposgv/sample_app,sample app,http://github.com/hyposgv/sample_app
True,littlepanpc/draggablegridview,draggablegridview,http://github.com/littlepanpc/draggablegridview
True,davidxire/test_mirror,test mirror,http://github.com/davidxire/test_mirror
True,visnu/laravel,laravel,http://github.com/visnu/laravel
True,bjornblomqvist/html2markdownjs,html2markdownjs,http://github.com/bjornblomqvist/html2markdownjs
True,lidavidm/apheleia,apheleia,http://github.com/lidavidm/apheleia
True,nvieirafelipe/authorizati,authorizati,http://github.com/nvieirafelipe/authorizati
True,testobsessed/triangle-test-sampler,triangle test sampler,http://github.com/testobsessed/triangle-test-sampler
True,cscouter/environmental-tasks,environmental tasks,http://github.com/cscouter/environmental-tasks
True,yangke/python-joern,python joern,http://github.com/yangke/python-joern
True,kiva/aviso,aviso,http://github.com/kiva/aviso
True,akodong/databus,databus,http://github.com/akodong/databus
True,joeyjoejoejr/architect4r,architect4r,http://github.com/joeyjoejoejr/architect4r
True,dnewkerk/sample_app,sample app,http://github.com/dnewkerk/sample_app
True,timdemkowsky/dlvid,dlvid,http://github.com/timdemkowsky/dlvid
True,vistarmedia/chef-python,chef python,http://github.com/vistarmedia/chef-python
True,robwillrob/video.js,video js,http://github.com/robwillrob/video.js
True,zaust-gh/gc2services-wordpress,gc2services wordpress,http://github.com/zaust-gh/gc2services-wordpress
True,gark87/travis-build,travis build,http://github.com/gark87/travis-build
True,ujkhatri/qt2cascades-samples,qt2cascades samples,http://github.com/ujkhatri/qt2cascades-samples
True,halaszk/android_kernel_samsung_lt03,android kernel samsung lt ,http://github.com/halaszk/android_kernel_samsung_lt03
True,mnestrud/proprietary_vendor_widevine,proprietary vendor widevine,http://github.com/mnestrud/proprietary_vendor_widevine
True,amitkaps/narrativeviz,narrativeviz,http://github.com/amitkaps/narrativeviz
True,thekatertot/paratrooper,paratrooper,http://github.com/thekatertot/paratrooper
True,lyhiving/documentation-examples,documentation examples,http://github.com/lyhiving/documentation-examples
True,jolarte/samples,samples,http://github.com/jolarte/samples
True,masukevich/discogs,discogs,http://github.com/masukevich/discogs
True,victord2exp/proy1-391,proy1  ,http://github.com/victord2exp/proy1-391
True,travis4all/codem-transcode,codem transcode,http://github.com/travis4all/codem-transcode
True,samarth17/miniature-octo-adventure,miniature octo adventure,http://github.com/samarth17/miniature-octo-adventure
True,wahyusumartha/moomaskediconview,moomaskediconview,http://github.com/wahyusumartha/moomaskediconview
True,kwangsubkim/spring-android-samples,spring android samples,http://github.com/kwangsubkim/spring-android-samples
True,kitkat-remix/android_dalvik,android dalvik,http://github.com/kitkat-remix/android_dalvik
True,xc0der/earthview,earthview,http://github.com/xc0der/earthview
True,joenivl/fosuserbundle,fosuserbundle,http://github.com/joenivl/fosuserbundle
True,davidlim/habitrpg,habitrpg,http://github.com/davidlim/habitrpg
True,loki154/device-amazon-otter,device amazon otter,http://github.com/loki154/device-amazon-otter
True,atomotic/lagom,lagom,http://github.com/atomotic/lagom
True,timanglade/couchdb_ruby_view,couchdb ruby view,http://github.com/timanglade/couchdb_ruby_view
True,itsjoesullivan/choir,choir,http://github.com/itsjoesullivan/choir
True,eviao/eviao.github.io,eviao github io,http://github.com/eviao/eviao.github.io
True,blavigne2013/asfdn,asfdn,http://github.com/blavigne2013/asfdn
True,ggviana/urlmanipulator,urlmanipulator,http://github.com/ggviana/urlmanipulator
True,mikesilvis/socialcast-git-extensions,socialcast git extensions,http://github.com/mikesilvis/socialcast-git-extensions
True,ramaboya/wql-provider,wql provider,http://github.com/ramaboya/wql-provider
True,lacolau2011/android-mosil-sample-navigationdrawer,android mosil sample navigationdrawer,http://github.com/lacolau2011/android-mosil-sample-navigationdrawer
True,ashokkoduru/projecteuler,projecteuler,http://github.com/ashokkoduru/projecteuler
True,indinescort/vip-dubai-indian-escorts--971557553841,vip dubai indian escorts   ,http://github.com/indinescort/vip-dubai-indian-escorts--971557553841
True,illyism/favicon,favicon,http://github.com/illyism/favicon
True,abilashlobo/device-sony-lt26,device sony lt ,http://github.com/abilashlobo/device-sony-lt26
True,kevinmrose/sample_app,sample app,http://github.com/kevinmrose/sample_app
True,dpashkevich/sassbuttons,sassbuttons,http://github.com/dpashkevich/sassbuttons
True,jcreus/revista,revista,http://github.com/jcreus/revista
True,fvargas2/ruby-sample,ruby sample,http://github.com/fvargas2/ruby-sample
True,courtenay/github-services,github services,http://github.com/courtenay/github-services
True,katemonkeys/azure-mobile-services-recipes,azure mobile services recipes,http://github.com/katemonkeys/azure-mobile-services-recipes
True,alabeduarte/horizontalvariablelistview,horizontalvariablelistview,http://github.com/alabeduarte/horizontalvariablelistview
True,travisluong/singing-with-sinatra,singing with sinatra,http://github.com/travisluong/singing-with-sinatra
True,alkiviad/rndwalker,rndwalker,http://github.com/alkiviad/rndwalker
True,swathisingamsetty12/itemrestservices,itemrestservices,http://github.com/swathisingamsetty12/itemrestservices
True,psamim/vimroom,vimroom,http://github.com/psamim/vimroom
True,notlion/streetview-stereographic,streetview stereographic,http://github.com/notlion/streetview-stereographic
True,vipper/storyboard,storyboard,http://github.com/vipper/storyboard
True,redstoneeditor/mcchat,mcchat,http://github.com/redstoneeditor/mcchat
True,rohdesamuel/thermo,thermo,http://github.com/rohdesamuel/thermo
True,motirolabs/drag-sort-listview,drag sort listview,http://github.com/motirolabs/drag-sort-listview
True,joelost/spm,spm,http://github.com/joelost/spm
True,jredville/blog,blog,http://github.com/jredville/blog
True,wangxiyu191/webeditor,webeditor,http://github.com/wangxiyu191/webeditor
True,vicrs/free-programming-books,free programming books,http://github.com/vicrs/free-programming-books
True,daviddesloovere/bootswatch,bootswatch,http://github.com/daviddesloovere/bootswatch
True,dunesy/minmaxsample,minmaxsample,http://github.com/dunesy/minmaxsample
True,gitpan/gtk2-ex-graphviz,gtk2 ex graphviz,http://github.com/gitpan/gtk2-ex-graphviz
True,bmartensson/vimrc,vimrc,http://github.com/bmartensson/vimrc
True,davidb-pal/move_arm,move arm,http://github.com/davidb-pal/move_arm
True,a2480f25-code/abfullscrollviewcontroller,abfullscrollviewcontroller,http://github.com/a2480f25-code/abfullscrollviewcontroller
True,joshgalvin/berkelium,berkelium,http://github.com/joshgalvin/berkelium
True,brannonking/servicestack,servicestack,http://github.com/brannonking/servicestack
True,projecthydrogen/android_device_samsung_crespo4g,android device samsung crespo4g,http://github.com/projecthydrogen/android_device_samsung_crespo4g
True,k1fukumoto/sample_app,sample app,http://github.com/k1fukumoto/sample_app
True,scholarpallavi/sensei,sensei,http://github.com/scholarpallavi/sensei
True,revanths/sample_app,sample app,http://github.com/revanths/sample_app
True,trovinalov/trovinalov,trovinalov,http://github.com/trovinalov/trovinalov
True,samreid/functionaljava,functionaljava,http://github.com/samreid/functionaljava
True,sambitmohanty/githubhostingtest,githubhostingtest,http://github.com/sambitmohanty/githubhostingtest
True,samazgor/microsoftlogobycss,microsoftlogobycss,http://github.com/samazgor/microsoftlogobycss
True,joest67/flower,flower,http://github.com/joest67/flower
True,vigneshprajapati/rhadoop,rhadoop,http://github.com/vigneshprajapati/rhadoop
True,developmentalmadness/cqrseventsourcingsample,cqrseventsourcingsample,http://github.com/developmentalmadness/cqrseventsourcingsample
True,jiroh59/libimobiledevice-win32,libimobiledevice win ,http://github.com/jiroh59/libimobiledevice-win32
True,zackrdavis/portfolio,portfolio,http://github.com/zackrdavis/portfolio
True,jbenjore/acme-floral,acme floral,http://github.com/jbenjore/acme-floral
True,deividasjank/floating-scroll,floating scroll,http://github.com/deividasjank/floating-scroll
True,villegemmanuel2614/planilla,planilla,http://github.com/villegemmanuel2614/planilla
True,kevinm1/adi,adi,http://github.com/kevinm1/adi
True,shoque/sample_app,sample app,http://github.com/shoque/sample_app
True,7unzhou/android-viewpagerindicator,android viewpagerindicator,http://github.com/7unzhou/android-viewpagerindicator
True,mptap/hammer-cli-katello,hammer cli katello,http://github.com/mptap/hammer-cli-katello
True,sballan/javaee7-samples,javaee7 samples,http://github.com/sballan/javaee7-samples
True,calvinfernandez/lyricoo-android,lyricoo android,http://github.com/calvinfernandez/lyricoo-android
True,anyasemenovich/meta-gstreamer1.0,meta gstreamer1 0,http://github.com/anyasemenovich/meta-gstreamer1.0
True,nimsters/systemudvikling01,systemudvikling ,http://github.com/nimsters/systemudvikling01
True,nanolx/ios236-installer-vwii,ios  installer vwii,http://github.com/nanolx/ios236-installer-vwii
True,coderxl/fsimageviewer,fsimageviewer,http://github.com/coderxl/fsimageviewer
True,sammanjac/_s, s,http://github.com/sammanjac/_s
True,kevinclaudius/functional,functional,http://github.com/kevinclaudius/functional
True,tripnraver/android_device_htc_endeavoru,android device htc endeavoru,http://github.com/tripnraver/android_device_htc_endeavoru
True,joewan/gcode,gcode,http://github.com/joewan/gcode
True,jedk1/naturemod,naturemod,http://github.com/jedk1/naturemod
True,zeer/viewpager3d,viewpager3d,http://github.com/zeer/viewpager3d
True,amitnavindgi/tessellation,tessellation,http://github.com/amitnavindgi/tessellation
True,cslajos/nanohttpd,nanohttpd,http://github.com/cslajos/nanohttpd
True,ius/android_device_alcatel_cocktail,android device alcatel cocktail,http://github.com/ius/android_device_alcatel_cocktail
True,santosodavid/hotel-01,hotel  ,http://github.com/santosodavid/hotel-01
True,danny2000tw/tuplewareviz,tuplewareviz,http://github.com/danny2000tw/tuplewareviz
True,aokp/device_samsung_hltetmo,device samsung hltetmo,http://github.com/aokp/device_samsung_hltetmo
True,edisonlow/tmsample,tmsample,http://github.com/edisonlow/tmsample
True,fl4via/jboss-invocation,jboss invocation,http://github.com/fl4via/jboss-invocation
True,duyduong/st2-slidenavigation,st2 slidenavigation,http://github.com/duyduong/st2-slidenavigation
True,gitpan/acme-ook,acme ook,http://github.com/gitpan/acme-ook
True,davidy104/wso2-retailbanking,wso2 retailbanking,http://github.com/davidy104/wso2-retailbanking
True,joeribekker/restorm,restorm,http://github.com/joeribekker/restorm
True,leoken/hexy,hexy,http://github.com/leoken/hexy
True,david-longshore/merge-conflict-repo,merge conflict repo,http://github.com/david-longshore/merge-conflict-repo
True,vistaero/calculadora_iva,calculadora iva,http://github.com/vistaero/calculadora_iva
True,vikks/property_in_india,property in india,http://github.com/vikks/property_in_india
True,gelliravi/django-spyglass,django spyglass,http://github.com/gelliravi/django-spyglass
True,vishnubob/rockit,rockit,http://github.com/vishnubob/rockit
True,alicanc/nanoscrollerjs,nanoscrollerjs,http://github.com/alicanc/nanoscrollerjs
True,virendragupta30/android-file-explore,android file explore,http://github.com/virendragupta30/android-file-explore
True,calvin-karundu/label_better,label better,http://github.com/calvin-karundu/label_better
True,esukram/vim-perl,vim perl,http://github.com/esukram/vim-perl
True,vim-scripts/vundle,vundle,http://github.com/vim-scripts/vundle
True,andromadus/android_packages_providers_mediaprovider,android packages providers mediaprovider,http://github.com/andromadus/android_packages_providers_mediaprovider
True,tiagosampaio/gitlabhq,gitlabhq,http://github.com/tiagosampaio/gitlabhq
True,patcon/proviso,proviso,http://github.com/patcon/proviso
True,joohyun0115/khypervisor,khypervisor,http://github.com/joohyun0115/khypervisor
True,shimuwu/ngramviewer,ngramviewer,http://github.com/shimuwu/ngramviewer
True,shenkevin/android-uitableview,android uitableview,http://github.com/shenkevin/android-uitableview
True,stephenhutchings/typicons.font,typicons font,http://github.com/stephenhutchings/typicons.font
True,vibhav/turecipientbar,turecipientbar,http://github.com/vibhav/turecipientbar
True,astraport/samplecode,samplecode,http://github.com/astraport/samplecode
True,davividal/redmine_milestones,redmine milestones,http://github.com/davividal/redmine_milestones
True,osamah/backbone-fundamentals,backbone fundamentals,http://github.com/osamah/backbone-fundamentals
True,levibuzolic/couchpotato,couchpotato,http://github.com/levibuzolic/couchpotato
True,paragkavar/klnoteviewcontroller,klnoteviewcontroller,http://github.com/paragkavar/klnoteviewcontroller
True,hamosapience/nanoislands,nanoislands,http://github.com/hamosapience/nanoislands
True,penso/yrdropdownview,yrdropdownview,http://github.com/penso/yrdropdownview
True,hanyuliu/stonybrook_cse_visualization,stonybrook cse visualization,http://github.com/hanyuliu/stonybrook_cse_visualization
True,kodybrown/webessentials2013,webessentials ,http://github.com/kodybrown/webessentials2013
True,cheria/sample_app,sample app,http://github.com/cheria/sample_app
True,joeyzhou1984/hello-world,hello world,http://github.com/joeyzhou1984/hello-world
True,patriciogonzalezvivo/ccv,ccv,http://github.com/patriciogonzalezvivo/ccv
True,joey0/themehookalliance,themehookalliance,http://github.com/joey0/themehookalliance
True,fviard/s3cmd,s3cmd,http://github.com/fviard/s3cmd
True,dericolamityk/tgp-virgins-preteens,tgp virgins preteens,http://github.com/dericolamityk/tgp-virgins-preteens
True,adrianvit/dcda,dcda,http://github.com/adrianvit/dcda
True,vigneshjb/youtour,youtour,http://github.com/vigneshjb/youtour
True,vigneshwarvicky/rbfbene_app,rbfbene app,http://github.com/vigneshwarvicky/rbfbene_app
True,1974kpkpkp/avisynthplus,avisynthplus,http://github.com/1974kpkpkp/avisynthplus
True,joejeong/blog,blog,http://github.com/joejeong/blog
True,phlai/servicestack,servicestack,http://github.com/phlai/servicestack
True,dall0o/balise-video,balise video,http://github.com/dall0o/balise-video
True,austio/front-end-developer-interview-questions,front end developer interview questions,http://github.com/austio/front-end-developer-interview-questions
True,jovib/backbone,backbone,http://github.com/jovib/backbone
True,mviera/pypi-mirror,pypi mirror,http://github.com/mviera/pypi-mirror
True,babueverest/fuelvisualization,fuelvisualization,http://github.com/babueverest/fuelvisualization
True,samyboy/puppet,puppet,http://github.com/samyboy/puppet
True,marko-marek/android-swipelistview,android swipelistview,http://github.com/marko-marek/android-swipelistview
True,mygitsaviour/hellbox,hellbox,http://github.com/mygitsaviour/hellbox
True,george-oakling/navigation,navigation,http://github.com/george-oakling/navigation
True,jarmoslav/infoviz,infoviz,http://github.com/jarmoslav/infoviz
True,shpilivili/puppet-apache2,puppet apache2,http://github.com/shpilivili/puppet-apache2
True,calcul8er/sample_app,sample app,http://github.com/calcul8er/sample_app
True,tsl0922/kindeditor,kindeditor,http://github.com/tsl0922/kindeditor
True,marvinhawkins/initialproj2,initialproj2,http://github.com/marvinhawkins/initialproj2
True,creamjiang/eschool,eschool,http://github.com/creamjiang/eschool
True,meertdavidinc/meertdavidinc.github.com,meertdavidinc github com,http://github.com/meertdavidinc/meertdavidinc.github.com
True,davidludwig/artillery,artillery,http://github.com/davidludwig/artillery
True,devinbrown/sandbox.geo,sandbox geo,http://github.com/devinbrown/sandbox.geo
True,asreid2527/sample2,sample2,http://github.com/asreid2527/sample2
True,aadhivive/jquery.transit,jquery transit,http://github.com/aadhivive/jquery.transit
True,aplavin/e2kindle,e2kindle,http://github.com/aplavin/e2kindle
True,calvinfo/chrome-dotfiles,chrome dotfiles,http://github.com/calvinfo/chrome-dotfiles
True,vicanso/jtmerge,jtmerge,http://github.com/vicanso/jtmerge
True,oliviergerardin/emacs,emacs,http://github.com/oliviergerardin/emacs
True,vimalthilak/opencv,opencv,http://github.com/vimalthilak/opencv
True,mrlgb/xjf-sample,xjf sample,http://github.com/mrlgb/xjf-sample
True,vijaykrishna/crossfilter,crossfilter,http://github.com/vijaykrishna/crossfilter
True,lttviet/udacity-web-dev,udacity web dev,http://github.com/lttviet/udacity-web-dev
True,freddieboi/richtexteditor,richtexteditor,http://github.com/freddieboi/richtexteditor
True,s3c6410-aosp/android_device_samsung_intercept,android device samsung intercept,http://github.com/s3c6410-aosp/android_device_samsung_intercept
True,devilankur18/debuggify,debuggify,http://github.com/devilankur18/debuggify
True,janak-nirmal/splitviewexample,splitviewexample,http://github.com/janak-nirmal/splitviewexample
True,twinklebear/nano-bmp,nano bmp,http://github.com/twinklebear/nano-bmp
True,rodincave/videojs-dashr-tech,videojs dashr tech,http://github.com/rodincave/videojs-dashr-tech
True,davidemoro/redomino.flowsearch,redomino flowsearch,http://github.com/davidemoro/redomino.flowsearch
True,samuell/luigi,luigi,http://github.com/samuell/luigi
True,misd-service-development/drupal-feature-cambridge-person-profile,drupal feature cambridge person profile,http://github.com/misd-service-development/drupal-feature-cambridge-person-profile
True,samtardif/textmate-missingdrawer,textmate missingdrawer,http://github.com/samtardif/textmate-missingdrawer
True,zhurx4g/zooeditor,zooeditor,http://github.com/zhurx4g/zooeditor
