is_data_statistics	repo	terms	is_data_statistics	url
True	dapstr/frank	frank	False	http://github.com/dapstr/frank
True	sparkhoom/gridapp	gridapp	False	http://github.com/sparkhoom/gridapp
True	dotjoel/bootstrap-datetimepicker	bootstrap datetimepicker	False	http://github.com/dotjoel/bootstrap-datetimepicker
True	dlobue/nagiosplugin	nagiosplugin	False	http://github.com/dlobue/nagiosplugin
True	lemenkov/libdmg-hfsplus	libdmg hfsplus	False	http://github.com/lemenkov/libdmg-hfsplus
True	leadsplus/openjs-grid	openjs grid	False	http://github.com/leadsplus/openjs-grid
True	ivanzhdanov/pharo-by-example-ru	pharo by example ru	False	http://github.com/ivanzhdanov/pharo-by-example-ru
True	dwilkie/tropo_message	tropo message	False	http://github.com/dwilkie/tropo_message
True	jeremybaumont/nagios-plugin-mongodb	nagios plugin mongodb	False	http://github.com/jeremybaumont/nagios-plugin-mongodb
True	korjavin/opencart2prestashop	opencart2prestashop	False	http://github.com/korjavin/opencart2prestashop
True	langmi/spring-batch-examples-listeners	spring batch examples listeners	False	http://github.com/langmi/spring-batch-examples-listeners
True	sebahuber/sample_app	sample app	False	http://github.com/sebahuber/sample_app
True	yuvarajuboligorla/groupapp	groupapp	False	http://github.com/yuvarajuboligorla/groupapp
True	canuckistani/itchpad	itchpad	False	http://github.com/canuckistani/itchpad
True	doap/jquery.datetimepicker	jquery datetimepicker	False	http://github.com/doap/jquery.datetimepicker
True	conorbranagan/dotfiles	dotfiles	False	http://github.com/conorbranagan/dotfiles
True	renatoalencar/name-the-shell	name the shell	False	http://github.com/renatoalencar/name-the-shell
True	dallasgtug/providersexample	providersexample	False	http://github.com/dallasgtug/providersexample
True	neilmonroe/bootstrap-datepicker	bootstrap datepicker	False	http://github.com/neilmonroe/bootstrap-datepicker
True	vonkristoff/backbone-requirejs-template	backbone requirejs template	False	http://github.com/vonkristoff/backbone-requirejs-template
True	zelialex/mobile-samples	mobile samples	False	http://github.com/zelialex/mobile-samples
True	danwsooriginal/gbaemu4ds	gbaemu4ds	False	http://github.com/danwsooriginal/gbaemu4ds
True	jxck/socket.io.chat-sample	socket io chat sample	False	http://github.com/jxck/socket.io.chat-sample
True	krahman/bootstrap-timepicker	bootstrap timepicker	False	http://github.com/krahman/bootstrap-timepicker
True	cmurtheepic/game-workspace	game workspace	False	http://github.com/cmurtheepic/game-workspace
True	sravantik/example1	example1	False	http://github.com/sravantik/example1
True	catcoache/jquery-live-form-validation-for-twitter-bootstrap-example	jquery live form validation for twitter bootstrap example	False	http://github.com/catcoache/jquery-live-form-validation-for-twitter-bootstrap-example
True	zparta/teeworlds-server-manager	teeworlds server manager	False	http://github.com/zparta/teeworlds-server-manager
True	sweepingmonk123/sweepingmonk_repo1	sweepingmonk repo1	False	http://github.com/sweepingmonk123/sweepingmonk_repo1
True	jcruizg/sdm-examples	sdm examples	False	http://github.com/jcruizg/sdm-examples
True	arta19047/mobile-samples	mobile samples	False	http://github.com/arta19047/mobile-samples
True	jiucai/mha4mysql-manager	mha4mysql manager	False	http://github.com/jiucai/mha4mysql-manager
True	perish/sample_app	sample app	False	http://github.com/perish/sample_app
True	taeyoun99/sample_app	sample app	False	http://github.com/taeyoun99/sample_app
True	jstowe3/sample_code	sample code	False	http://github.com/jstowe3/sample_code
True	clover/example-server	example server	False	http://github.com/clover/example-server
True	epicwestern/pokergames	pokergames	False	http://github.com/epicwestern/pokergames
True	betht1220/pivotal-samples	pivotal samples	False	http://github.com/betht1220/pivotal-samples
True	constantinospaligiannis/simple_app	simple app	False	http://github.com/constantinospaligiannis/simple_app
True	mahlerfive/projecteuler	projecteuler	True	http://github.com/mahlerfive/projecteuler
True	azraq27/epi	epi	False	http://github.com/azraq27/epi
True	rotoudjimaye/samples	samples	False	http://github.com/rotoudjimaye/samples
True	higanworks/heroku_cuucmber_example	heroku cuucmber example	False	http://github.com/higanworks/heroku_cuucmber_example
True	igorokr/android-swipelistview-sample	android swipelistview sample	False	http://github.com/igorokr/android-swipelistview-sample
True	mjwong/sample_app	sample app	False	http://github.com/mjwong/sample_app
True	carlossosa/dbf-manager	dbf manager	False	http://github.com/carlossosa/dbf-manager
True	tpltnt/pybitmessage	pybitmessage	False	http://github.com/tpltnt/pybitmessage
True	mikesager/streamio-ffmpeg	streamio ffmpeg	False	http://github.com/mikesager/streamio-ffmpeg
True	antix-linux/mepis-installer	mepis installer	False	http://github.com/antix-linux/mepis-installer
True	mrtn/nodejs_livetracking	nodejs livetracking	False	http://github.com/mrtn/nodejs_livetracking
True	sivamaniooty/mathematica-intellij-plugin	mathematica intellij plugin	True	http://github.com/sivamaniooty/mathematica-intellij-plugin
True	anuragvardhan/exploreairmobile	exploreairmobile	False	http://github.com/anuragvardhan/exploreairmobile
True	ramdhanchoudhary/pctoastmessage	pctoastmessage	False	http://github.com/ramdhanchoudhary/pctoastmessage
True	sashich/synergy	synergy	False	http://github.com/sashich/synergy
True	toru5562/sample	sample	False	http://github.com/toru5562/sample
True	kyhoolee/lucene-example	lucene example	False	http://github.com/kyhoolee/lucene-example
True	yayadrian/nodejs-express-mongoose-demo	nodejs express mongoose demo	False	http://github.com/yayadrian/nodejs-express-mongoose-demo
True	mailmahee/finagle	finagle	False	http://github.com/mailmahee/finagle
True	theclabs/webworks-community-samples	webworks community samples	False	http://github.com/theclabs/webworks-community-samples
True	explorer-coder-vj/cw-android	cw android	False	http://github.com/explorer-coder-vj/cw-android
True	sashahilton00/html5-realtime-activity-streams	html5 realtime activity streams	False	http://github.com/sashahilton00/html5-realtime-activity-streams
True	jackchen007/pixelkit-bootstrap-ui-kits	pixelkit bootstrap ui kits	False	http://github.com/jackchen007/pixelkit-bootstrap-ui-kits
True	claytical/ofxcollectionview-example	ofxcollectionview example	False	http://github.com/claytical/ofxcollectionview-example
True	castaneai/nontan	nontan	False	http://github.com/castaneai/nontan
True	gwchamb/shard_manager	shard manager	False	http://github.com/gwchamb/shard_manager
True	sayen/mobile-samples	mobile samples	False	http://github.com/sayen/mobile-samples
True	aledsage/jclouds	jclouds	False	http://github.com/aledsage/jclouds
True	marcinwasowski/aa_examples	aa examples	False	http://github.com/marcinwasowski/aa_examples
True	gilbertw1/rxplay-example	rxplay example	False	http://github.com/gilbertw1/rxplay-example
True	rafamvc/jquery-timepicker-rails	jquery timepicker rails	False	http://github.com/rafamvc/jquery-timepicker-rails
True	butifanu89/component-explorer	component explorer	False	http://github.com/butifanu89/component-explorer
True	patrickneubauer/sample-libraries	sample libraries	False	http://github.com/patrickneubauer/sample-libraries
True	tompearson/nodejs-proxy	nodejs proxy	False	http://github.com/tompearson/nodejs-proxy
True	hideki-a/gulp-sample	gulp sample	False	http://github.com/hideki-a/gulp-sample
True	inprivilas/the-stand-free-download	the stand free download	False	http://github.com/inprivilas/the-stand-free-download
True	tianshanxuester/androidlistviewsample	androidlistviewsample	False	http://github.com/tianshanxuester/androidlistviewsample
True	jhamrick/gaussian_processes	gaussian processes	True	http://github.com/jhamrick/gaussian_processes
True	pdunnavant/meteor-example	meteor example	False	http://github.com/pdunnavant/meteor-example
True	rymizuki/mobacon-perl-sample	mobacon perl sample	False	http://github.com/rymizuki/mobacon-perl-sample
True	dmullin/sample_app	sample app	False	http://github.com/dmullin/sample_app
True	nagisasaka/instruments-ghost-play	instruments ghost play	False	http://github.com/nagisasaka/instruments-ghost-play
True	ratwix/phototwixnodejs	phototwixnodejs	False	http://github.com/ratwix/phototwixnodejs
True	nishikawasasaki/dots	dots	False	http://github.com/nishikawasasaki/dots
True	benmathes/wtf-do-i-do	wtf do i do	False	http://github.com/benmathes/wtf-do-i-do
True	anjand/sample_app	sample app	False	http://github.com/anjand/sample_app
True	jlertle/sublimetext-nodejs	sublimetext nodejs	False	http://github.com/jlertle/sublimetext-nodejs
True	anthonylamantia/windows-phone-7-push-notification-sample-all	windows phone 7 push notification sample all	False	http://github.com/anthonylamantia/windows-phone-7-push-notification-sample-all
True	michaelkitson/bletchley	bletchley	False	http://github.com/michaelkitson/bletchley
True	npmcomponent/triagens-arangodb-nodejs	triagens arangodb nodejs	False	http://github.com/npmcomponent/triagens-arangodb-nodejs
True	aijko/aijko-widgetimagechooserexample	aijko widgetimagechooserexample	False	http://github.com/aijko/aijko-widgetimagechooserexample
True	pragi/redirection_simulation	redirection simulation	False	http://github.com/pragi/redirection_simulation
True	missexplora/sample_app	sample app	False	http://github.com/missexplora/sample_app
True	epictetus/xblwatcher	xblwatcher	False	http://github.com/epictetus/xblwatcher
True	stanni/ryjs	ryjs	False	http://github.com/stanni/ryjs
True	todun/web-related-examples	web related examples	False	http://github.com/todun/web-related-examples
True	freshbreeze/moodle_themes_standard-fluid	moodle themes standard fluid	False	http://github.com/freshbreeze/moodle_themes_standard-fluid
True	rporres/net-ldap-server-test	net ldap server test	False	http://github.com/rporres/net-ldap-server-test
True	airlab-polimi/robocom	robocom	False	http://github.com/airlab-polimi/robocom
True	jyjmrlk/shadowsocks-nodejs	shadowsocks nodejs	False	http://github.com/jyjmrlk/shadowsocks-nodejs
True	fcwu/example-android-challenge	example android challenge	False	http://github.com/fcwu/example-android-challenge
True	rupsray/railscasts-episodes	railscasts episodes	False	http://github.com/rupsray/railscasts-episodes
True	johnkeeping/chpersroot	chpersroot	False	http://github.com/johnkeeping/chpersroot
True	swathibheemarti/inventorymanagement	inventorymanagement	False	http://github.com/swathibheemarti/inventorymanagement
True	nagisa/django-localflavor-lt	django localflavor lt	False	http://github.com/nagisa/django-localflavor-lt
True	ty3uk/jass-plus-plus	jass plus plus	False	http://github.com/ty3uk/jass-plus-plus
True	noah-freitas/html5-examples	html5 examples	False	http://github.com/noah-freitas/html5-examples
True	protonss/spring-data-solr-examples	spring data solr examples	False	http://github.com/protonss/spring-data-solr-examples
True	ohsugi/sampleproject	sampleproject	False	http://github.com/ohsugi/sampleproject
True	bartlomiejskwira/sample_app	sample app	False	http://github.com/bartlomiejskwira/sample_app
True	michaelbaker/dynamic-linking-example	dynamic linking example	False	http://github.com/michaelbaker/dynamic-linking-example
True	davesters81/heroku-buildpack-nodejs-grunt-compass	heroku buildpack nodejs grunt compass	False	http://github.com/davesters81/heroku-buildpack-nodejs-grunt-compass
True	patelbhavin27/ch3_sample_app	ch3 sample app	False	http://github.com/patelbhavin27/ch3_sample_app
True	fabiocerqueira/djstatic_example	djstatic example	False	http://github.com/fabiocerqueira/djstatic_example
True	orangeblock/geordi	geordi	False	http://github.com/orangeblock/geordi
True	gnuckorg/dasearchclientbundle	dasearchclientbundle	False	http://github.com/gnuckorg/dasearchclientbundle
True	gnusosa/docker	docker	False	http://github.com/gnusosa/docker
True	skinivfidlea/download-the-ghost-writer-epub-ebook-app	download the ghost writer epub ebook app	False	http://github.com/skinivfidlea/download-the-ghost-writer-epub-ebook-app
True	albatorv/solid-explorer-public	solid explorer public	False	http://github.com/albatorv/solid-explorer-public
True	srleberic/arquillian-examples	arquillian examples	False	http://github.com/srleberic/arquillian-examples
True	anagav/hadoop-common	hadoop common	False	http://github.com/anagav/hadoop-common
True	linjubaby/sample	sample	False	http://github.com/linjubaby/sample
True	grnt426/lemonadestand	lemonadestand	False	http://github.com/grnt426/lemonadestand
True	ahmedaboemera/buffermanager	buffermanager	False	http://github.com/ahmedaboemera/buffermanager
True	sjwest/learning-rails-sample-app	learning rails sample app	False	http://github.com/sjwest/learning-rails-sample-app
True	rajees4urs/distanceprogram	distanceprogram	False	http://github.com/rajees4urs/distanceprogram
True	srossan/sample_app	sample app	False	http://github.com/srossan/sample_app
True	samplesizeofone/fmt	fmt	True	http://github.com/samplesizeofone/fmt
True	senfo/bootstrap-datetimepicker	bootstrap datetimepicker	False	http://github.com/senfo/bootstrap-datetimepicker
True	wmorgan85/assassin	assassin	False	http://github.com/wmorgan85/assassin
True	yogev77/yswebimagepicker	yswebimagepicker	False	http://github.com/yogev77/yswebimagepicker
True	mewilson7/sample_app	sample app	False	http://github.com/mewilson7/sample_app
True	tugberkugurlu/dotnetsamples	dotnetsamples	False	http://github.com/tugberkugurlu/dotnetsamples
True	epictetus/isteveforperl	isteveforperl	False	http://github.com/epictetus/isteveforperl
True	mavburewala/vending-machine-simulation	vending machine simulation	False	http://github.com/mavburewala/vending-machine-simulation
True	jamesclebio/bootstrap-timepicker	bootstrap timepicker	False	http://github.com/jamesclebio/bootstrap-timepicker
True	roachhd/sample-facebook-api	sample facebook api	False	http://github.com/roachhd/sample-facebook-api
True	pandapaul/badmetronome	badmetronome	False	http://github.com/pandapaul/badmetronome
True	enlightenagency/code-snips-css	code snips css	False	http://github.com/enlightenagency/code-snips-css
True	joshelkin/week2	week2	False	http://github.com/joshelkin/week2
